Date,CROWSNEST RIVER AT FRANK,ELK RIVER AT FERNIE,HOSMER CREEK ABOVE DIVERSIONS
2012-07-19,9.3,127.0,0.101
2012-07-20,9.36,123.0,0.1
2012-07-21,9.98,122.0,0.095
2012-07-22,8.85,117.0,0.084
2012-07-23,8.78,113.0,0.088
2012-07-24,8.2,106.0,0.077
2012-07-25,7.59,97.4,0.072
2012-07-26,7.22,91.2,0.069
2012-07-27,7.05,88.0,0.066
2012-07-28,6.91,84.3,0.063
2012-07-29,6.68,80.8,0.059
2012-07-30,6.43,77.4,0.057
2012-07-31,6.2,74.1,0.054
2012-08-01,6.02,71.1,0.051
2012-08-02,5.97,69.4,0.054
2012-08-03,6.08,69.4,0.054
2012-08-04,5.81,65.6,0.05
2012-08-05,5.63,62.1,0.047
2012-08-06,5.56,60.1,0.045
2012-08-07,5.5,59.5,0.044
2012-08-08,5.34,58.8,0.042
2012-08-09,5.19,57.8,0.04
2012-08-10,5.01,56.1,0.039
2012-08-11,4.84,54.4,0.038
2012-08-12,4.74,52.8,0.038
2012-08-13,4.6,50.9,0.037
2012-08-14,4.41,49.1,0.039
2012-08-15,4.73,51.3,0.053
2012-08-16,4.74,49.1,0.04
2012-08-17,4.42,47.0,0.037
2012-08-18,4.2,45.0,0.036
2012-08-19,4.06,43.5,0.035
2012-08-20,3.97,42.5,0.034
2012-08-21,3.88,42.3,0.034
2012-08-22,3.87,42.5,0.035
2012-08-23,3.78,41.3,0.033
2012-08-24,3.69,41.0,0.033
2012-08-25,3.75,40.9,0.033
2012-08-26,3.59,39.2,0.032
2012-08-27,3.53,37.3,0.03
2012-08-28,3.48,35.8,0.029
2012-08-29,3.41,35.0,0.03
2012-08-30,3.35,34.9,0.029
2012-08-31,3.24,34.3,0.029
2012-09-01,3.13,33.2,0.028
2012-09-02,3.04,32.3,0.027
2012-09-03,2.94,31.7,0.027
2012-09-04,2.89,31.2,0.027
2012-09-05,2.93,30.9,0.032
2012-09-06,3.01,31.6,0.044
2012-09-07,2.92,30.4,0.031
2012-09-08,2.81,29.5,0.03
2012-09-09,2.72,28.9,0.028
2012-09-10,2.66,29.2,0.029
2012-09-11,2.6,29.4,0.028
2012-09-12,2.55,29.1,0.028
2012-09-13,2.5,28.2,0.027
2012-09-14,2.45,27.5,0.026
2012-09-15,2.41,26.8,0.026
2012-09-16,2.37,26.2,0.025
2012-09-17,2.34,25.7,0.025
2012-09-18,2.31,25.3,0.024
2012-09-19,2.29,24.8,0.024
2012-09-20,2.26,24.5,0.025
2012-09-21,2.24,24.2,0.025
2012-09-22,2.22,24.0,0.024
2012-09-23,2.19,23.9,0.024
2012-09-24,2.17,23.8,0.024
2012-09-25,2.15,24.0,0.025
2012-09-26,2.26,24.1,0.027
2012-09-27,2.37,24.3,0.026
2012-09-28,2.38,23.9,0.025
2012-09-29,2.3,23.4,0.025
2012-09-30,2.19,23.0,0.025
2012-10-01,2.15,22.7,0.024
2012-10-02,2.13,22.7,0.025
2012-10-03,2.17,23.0,0.027
2012-10-04,2.19,22.8,0.026
2012-10-05,2.18,22.7,0.026
2012-10-06,2.17,22.3,0.027
2012-10-07,2.15,22.0,0.027
2012-10-08,2.11,22.1,0.028
2012-10-09,2.14,22.1,0.028
2012-10-10,2.12,21.6,0.028
2012-10-11,2.05,21.3,0.027
2012-10-12,2.02,21.1,0.027
2012-10-13,1.99,20.7,0.027
2012-10-14,1.95,21.5,0.046
2012-10-15,2.0,24.1,0.065
2012-10-16,2.2,26.3,0.07
2012-10-17,2.49,26.3,0.046
2012-10-18,2.5,24.3,0.037
2012-10-19,2.45,24.3,0.064
2012-10-20,2.78,31.6,0.117
2012-10-21,3.0,28.4,0.067
2012-10-22,3.11,26.0,0.054
2012-10-23,3.14,24.9,0.049
2012-10-24,3.02,23.7,0.045
2012-10-25,2.79,22.8,0.042
2012-10-26,2.57,22.1,0.041
2012-10-27,2.42,21.9,0.04
2012-10-28,2.35,21.8,0.043
2012-10-29,2.34,22.8,0.081
2012-10-30,2.74,29.6,0.242
2012-10-31,3.53,42.1,0.435
2012-11-01,3.71,41.3,0.325
2012-11-02,3.83,38.1,0.251
2012-11-03,3.69,34.0,0.198
2012-11-04,3.63,33.8,0.214
2012-11-05,3.95,38.7,0.253
2012-11-06,4.6,44.2,0.227
2012-11-07,5.12,44.8,0.325
2012-11-08,4.96,43.7,0.251
2012-11-09,4.39,37.9,0.183
2012-11-10,3.98,31.4,0.153
2012-11-11,3.72,28.9,0.134
2012-11-12,3.51,29.5,0.119
2012-11-13,3.33,28.5,0.105
2012-11-14,3.17,27.6,0.097
2012-11-15,3.06,26.6,0.088
2012-11-16,2.94,25.8,0.083
2012-11-17,2.8,25.2,0.08
2012-11-18,2.74,25.3,0.08
2012-11-19,2.66,25.6,0.077
2012-11-20,2.99,34.1,0.224
2012-11-21,3.41,34.6,0.234
2012-11-22,3.1,30.9,0.163
2012-11-23,2.8,28.6,0.126
2012-11-24,2.56,27.7,0.109
2012-11-25,2.26,25.8,0.096
2012-11-26,2.1,23.3,0.087
2012-11-27,2.02,22.3,0.081
2012-11-28,2.4,23.1,0.077
2012-11-29,2.37,23.4,0.076
2012-11-30,2.5,25.6,0.098
2012-12-01,2.51,29.1,0.171
2012-12-02,2.45,29.1,0.168
2012-12-03,2.41,27.6,0.132
2012-12-04,2.32,26.7,0.115
2012-12-05,2.17,33.9,0.21
2012-12-06,1.69,30.8,0.173
2012-12-07,1.51,28.3,0.139
2012-12-08,1.5,26.7,0.114
2012-12-09,1.62,23.3,0.092
2012-12-10,2.05,22.9,0.089
2012-12-11,2.22,23.5,0.088
2012-12-12,2.22,23.2,0.084
2012-12-13,1.96,22.4,0.078
2012-12-14,1.93,21.6,0.074
2012-12-15,1.77,20.6,0.071
2012-12-16,1.89,20.5,0.069
2012-12-17,1.94,21.2,0.069
2012-12-18,1.9,20.1,0.066
2012-12-19,1.55,18.0,0.063
2012-12-20,1.79,19.1,0.063
2012-12-21,1.87,20.8,0.062
2012-12-22,1.55,19.6,0.06
2012-12-23,1.45,17.1,0.058
2012-12-24,1.39,15.2,0.051
2012-12-25,1.45,14.2,0.048
2012-12-26,1.56,14.5,0.047
2012-12-27,1.57,16.3,0.048
2012-12-28,1.57,17.6,0.049
2012-12-29,1.62,19.0,0.049
2012-12-30,1.67,19.7,0.047
2012-12-31,1.71,20.3,0.046
2013-01-01,1.75,21.5,0.046
2013-01-02,1.68,20.8,0.045
2013-01-03,1.68,19.9,0.045
2013-01-04,1.73,20.6,0.045
2013-01-05,1.71,21.0,0.045
2013-01-06,1.73,19.8,0.046
2013-01-07,1.72,19.4,0.046
2013-01-08,1.72,18.9,0.046
2013-01-09,1.76,19.3,0.049
2013-01-10,1.79,19.3,0.048
2013-01-11,1.71,17.4,0.046
2013-01-12,1.68,15.6,0.043
2013-01-13,1.61,14.4,0.041
2013-01-14,1.53,14.2,0.039
2013-01-15,1.58,14.9,0.04
2013-01-16,1.66,16.0,0.04
2013-01-17,1.66,16.8,0.04
2013-01-18,1.64,17.1,0.04
2013-01-19,1.6,17.0,0.04
2013-01-20,1.55,16.6,0.038
2013-01-21,1.5,16.2,0.037
2013-01-22,1.5,16.1,0.036
2013-01-23,1.52,16.8,0.036
2013-01-24,1.51,17.7,0.036
2013-01-25,1.52,18.1,0.037
2013-01-26,1.53,17.9,0.037
2013-01-27,1.51,17.2,0.036
2013-01-28,1.39,16.5,0.036
2013-01-29,1.25,15.7,0.035
2013-01-30,1.27,15.3,0.035
2013-01-31,1.4,16.8,0.036
2013-02-01,1.49,16.5,0.035
2013-02-02,1.48,15.5,0.035
2013-02-03,1.46,14.8,0.035
2013-02-04,1.43,14.5,0.035
2013-02-05,1.48,14.6,0.035
2013-02-06,1.48,14.5,0.035
2013-02-07,1.46,14.4,0.035
2013-02-08,1.32,14.1,0.035
2013-02-09,1.08,13.6,0.035
2013-02-10,1.28,13.8,0.034
2013-02-11,1.22,13.3,0.034
2013-02-12,1.4,13.7,0.034
2013-02-13,1.44,14.0,0.034
2013-02-14,1.4,13.5,0.034
2013-02-15,1.38,13.1,0.034
2013-02-16,1.52,13.8,0.034
2013-02-17,1.53,13.9,0.034
2013-02-18,1.52,13.6,0.034
2013-02-19,1.49,13.3,0.034
2013-02-20,1.56,13.5,0.033
2013-02-21,1.44,13.0,0.033
2013-02-22,1.34,13.3,0.033
2013-02-23,1.49,13.4,0.033
2013-02-24,1.28,12.8,0.033
2013-02-25,1.49,13.2,0.033
2013-02-26,1.37,13.1,0.033
2013-02-27,1.26,12.9,0.033
2013-02-28,1.3,12.9,0.033
2013-03-01,1.42,14.1,0.042
2013-03-02,1.68,19.3,0.094
2013-03-03,1.8,21.8,0.139
2013-03-04,1.56,18.6,0.105
2013-03-05,1.3,16.6,0.083
2013-03-06,1.29,16.6,0.073
2013-03-07,1.14,16.3,0.067
2013-03-08,1.02,15.7,0.063
2013-03-09,1.0,15.1,0.059
2013-03-10,1.03,15.2,0.058
2013-03-11,0.95,15.3,0.056
2013-03-12,0.89,14.9,0.055
2013-03-13,0.977,18.1,0.087
2013-03-14,1.11,21.6,0.181
2013-03-15,1.64,27.1,0.301
2013-03-16,1.39,27.9,0.251
2013-03-17,1.13,27.2,0.19
2013-03-18,1.21,23.4,0.147
2013-03-19,1.15,22.0,0.122
2013-03-20,0.981,21.7,0.113
2013-03-21,0.971,21.9,0.104
2013-03-22,0.915,20.6,0.093
2013-03-23,0.827,19.1,0.085
2013-03-24,0.894,18.3,0.078
2013-03-25,0.819,18.2,0.074
2013-03-26,0.845,18.4,0.074
2013-03-27,0.831,18.5,0.075
2013-03-28,0.849,18.9,0.083
2013-03-29,0.914,19.4,0.098
2013-03-30,1.07,20.5,0.112
2013-03-31,1.36,22.5,0.155
2013-04-01,1.66,25.2,0.203
2013-04-02,2.17,29.0,0.254
2013-04-03,2.79,36.0,0.344
2013-04-04,2.58,40.4,0.358
2013-04-05,3.36,47.2,0.594
2013-04-06,4.29,57.3,0.681
2013-04-07,4.12,58.0,0.483
2013-04-08,3.63,51.1,0.291
2013-04-09,3.46,45.4,0.219
2013-04-10,3.42,42.8,0.192
2013-04-11,3.26,41.1,0.176
2013-04-12,3.16,39.1,0.164
2013-04-13,3.13,39.4,0.153
2013-04-14,3.01,37.7,0.134
2013-04-15,2.8,35.1,0.125
2013-04-16,2.75,33.3,0.117
2013-04-17,2.69,31.8,0.115
2013-04-18,2.77,31.6,0.112
2013-04-19,2.93,31.4,0.12
2013-04-20,3.15,31.9,0.13
2013-04-21,3.22,32.7,0.133
2013-04-22,2.97,30.9,0.126
2013-04-23,3.09,30.7,0.122
2013-04-24,3.08,30.2,0.123
2013-04-25,3.24,30.5,0.138
2013-04-26,4.0,32.5,0.194
2013-04-27,5.93,39.4,0.292
2013-04-28,6.59,45.5,0.304
2013-04-29,6.62,50.5,0.264
2013-04-30,5.83,50.0,0.211
2013-05-01,5.35,47.3,0.181
2013-05-02,5.24,44.9,0.171
2013-05-03,5.75,45.2,0.189
2013-05-04,6.12,46.8,0.213
2013-05-05,7.1,53.0,0.3
2013-05-06,9.56,69.6,0.544
2013-05-07,13.2,103.0,0.746
2013-05-08,15.1,131.0,0.909
2013-05-09,16.4,148.0,0.954
2013-05-10,17.7,167.0,0.999
2013-05-11,18.3,183.0,0.828
2013-05-12,20.7,208.0,1.14
2013-05-13,25.1,255.0,1.07
2013-05-14,25.9,278.0,0.753
2013-05-15,21.0,235.0,0.611
2013-05-16,17.5,200.0,0.461
2013-05-17,15.5,177.0,0.388
2013-05-18,15.2,166.0,0.439
2013-05-19,14.8,165.0,0.564
2013-05-20,14.7,162.0,0.547
2013-05-21,15.0,166.0,0.579
2013-05-22,17.4,178.0,0.617
2013-05-23,46.4,220.0,0.656
2013-05-24,38.2,224.0,0.605
2013-05-25,28.9,200.0,0.527
2013-05-26,23.2,175.0,0.421
2013-05-27,20.3,162.0,0.373
2013-05-28,19.1,158.0,0.37
2013-05-29,18.5,159.0,0.374
2013-05-30,18.4,168.0,0.361
2013-05-31,18.1,170.0,0.349
2013-06-01,17.5,172.0,0.332
2013-06-02,16.4,167.0,0.314
2013-06-03,15.6,162.0,0.299
2013-06-04,14.9,156.0,0.285
2013-06-05,14.4,156.0,0.292
2013-06-06,14.8,166.0,0.334
2013-06-07,16.0,193.0,0.387
2013-06-08,16.6,212.0,0.364
2013-06-09,15.7,205.0,0.325
2013-06-10,14.5,192.0,0.289
2013-06-11,13.7,178.0,0.263
2013-06-12,13.3,169.0,0.251
2013-06-13,12.9,163.0,0.225
2013-06-14,12.2,154.0,0.204
2013-06-15,10.7,145.0,0.187
2013-06-16,8.33,139.0,0.176
2013-06-17,8.26,139.0,0.175
2013-06-18,9.96,143.0,0.174
2013-06-19,15.5,156.0,0.324
2013-06-20,91.4,508.0,1.53
2013-06-21,68.8,920.0,1.11
2013-06-22,48.4,669.0,1.02
2013-06-23,35.5,447.0,0.816
2013-06-24,28.7,347.0,0.568
2013-06-25,24.6,297.0,0.498
2013-06-26,22.1,276.0,0.438
2013-06-27,19.8,243.0,0.381
2013-06-28,17.8,221.0,0.33
2013-06-29,16.5,210.0,0.295
2013-06-30,15.5,199.0,0.267
2013-07-01,14.6,189.0,0.239
2013-07-02,14.1,182.0,0.217
2013-07-03,13.6,176.0,0.199
2013-07-04,13.0,169.0,0.182
2013-07-05,12.3,157.0,0.171
2013-07-06,11.8,144.0,0.159
2013-07-07,10.5,129.0,0.146
2013-07-08,10.7,123.0,0.142
2013-07-09,11.0,122.0,0.134
2013-07-10,9.96,115.0,0.123
2013-07-11,9.37,110.0,0.115
2013-07-12,8.76,104.0,0.106
2013-07-13,8.06,97.6,0.099
2013-07-14,7.54,90.6,0.091
2013-07-15,7.09,84.0,0.077
2013-07-16,6.78,79.3,0.067
2013-07-17,6.7,76.6,0.062
2013-07-18,6.62,75.0,0.057
2013-07-19,6.27,73.6,0.051
2013-07-20,6.1,73.1,0.047
2013-07-21,5.7,71.0,0.043
2013-07-22,5.49,69.3,0.04
2013-07-23,5.4,67.7,0.036
2013-07-24,5.35,65.5,0.033
2013-07-25,5.21,63.7,0.031
2013-07-26,5.07,61.8,0.029
2013-07-27,4.86,59.5,0.026
2013-07-28,4.71,57.8,0.025
2013-07-29,4.67,56.2,0.025
2013-07-30,4.63,55.5,0.024
2013-07-31,4.45,53.0,0.021
2013-08-01,4.53,51.4,0.023
2013-08-02,7.09,58.8,0.092
2013-08-03,7.27,64.1,0.05
2013-08-04,6.44,61.7,0.043
2013-08-05,5.85,59.3,0.041
2013-08-06,5.72,58.0,0.038
2013-08-07,6.15,58.5,0.042
2013-08-08,5.59,58.7,0.034
2013-08-09,5.37,59.1,0.032
2013-08-10,5.14,58.1,0.037
2013-08-11,5.09,57.5,0.037
2013-08-12,4.91,56.3,0.031
2013-08-13,4.89,54.5,0.03
2013-08-14,4.66,52.8,0.029
2013-08-15,4.48,51.7,0.028
2013-08-16,4.34,50.7,0.027
2013-08-17,4.18,49.8,0.027
2013-08-18,4.11,48.9,0.026
2013-08-19,3.97,48.1,0.024
2013-08-20,3.83,47.2,0.023
2013-08-21,3.76,46.3,0.023
2013-08-22,3.72,45.4,0.024
2013-08-23,3.69,44.3,0.024
2013-08-24,3.64,43.9,0.024
2013-08-25,3.69,43.5,0.027
2013-08-26,3.64,43.2,0.03
2013-08-27,3.47,42.2,0.026
2013-08-28,3.38,41.6,0.025
2013-08-29,3.48,40.8,0.025
2013-08-30,3.5,40.2,0.025
2013-08-31,3.36,39.6,0.024
2013-09-01,3.27,38.9,0.024
2013-09-02,3.22,38.0,0.023
2013-09-03,3.18,37.2,0.023
2013-09-04,3.13,36.1,0.023
2013-09-05,3.09,35.4,0.024
2013-09-06,3.13,35.9,0.029
2013-09-07,4.37,38.9,0.04
2013-09-08,4.25,43.2,0.074
2013-09-09,3.84,43.2,0.056
2013-09-10,3.51,41.4,0.045
2013-09-11,3.36,39.9,0.044
2013-09-12,3.28,38.7,0.042
2013-09-13,3.2,37.7,0.04
2013-09-14,3.11,36.7,0.038
2013-09-15,3.07,35.9,0.037
2013-09-16,3.05,35.8,0.042
2013-09-17,2.99,35.5,0.042
2013-09-18,3.85,38.4,0.088
2013-09-19,3.82,39.9,0.066
2013-09-20,3.47,38.7,0.055
2013-09-21,3.31,37.6,0.051
2013-09-22,3.31,37.1,0.052
2013-09-23,3.41,37.6,0.066
2013-09-24,3.48,38.4,0.081
2013-09-25,4.03,39.7,0.107
2013-09-26,4.08,39.1,0.089
2013-09-27,3.95,37.3,0.077
2013-09-28,3.82,37.0,0.084
2013-09-29,5.3,51.8,0.262
2013-09-30,5.86,55.3,0.237
2013-10-01,5.48,49.2,0.176
2013-10-02,4.96,45.1,0.138
2013-10-03,4.68,42.7,0.121
2013-10-04,4.42,40.6,0.112
2013-10-05,4.26,39.2,0.108
2013-10-06,3.97,38.0,0.103
2013-10-07,3.89,37.3,0.097
2013-10-08,3.88,37.4,0.094
2013-10-09,3.83,36.8,0.072
2013-10-10,3.76,36.2,0.057
2013-10-11,3.73,36.1,0.06
2013-10-12,3.6,35.3,0.056
2013-10-13,3.51,34.7,0.053
2013-10-14,3.42,33.9,0.051
2013-10-15,3.39,33.4,0.05
2013-10-16,3.36,33.1,0.05
2013-10-17,3.3,32.6,0.048
2013-10-18,3.22,32.1,0.046
2013-10-19,3.15,31.7,0.046
2013-10-20,3.06,31.2,0.044
2013-10-21,3.03,30.7,0.042
2013-10-22,2.96,30.4,0.04
2013-10-23,2.89,30.1,0.038
2013-10-24,2.89,29.9,0.037
2013-10-25,2.86,29.8,0.036
2013-10-26,2.86,29.6,0.035
2013-10-27,2.86,30.1,0.038
2013-10-28,2.77,29.6,0.028
2013-10-29,2.66,28.9,0.024
2013-10-30,2.89,28.3,0.035
2013-10-31,2.8,28.0,0.034
2013-11-01,2.72,27.8,0.032
2013-11-02,2.77,28.5,0.036
2013-11-03,3.01,30.0,0.036
2013-11-04,2.83,28.6,0.033
2013-11-05,2.67,27.8,0.033
2013-11-06,2.56,27.4,0.032
2013-11-07,2.49,27.4,0.033
2013-11-08,2.55,27.2,0.034
2013-11-09,2.41,26.9,0.032
2013-11-10,2.3,26.7,0.032
2013-11-11,2.2,26.3,0.032
2013-11-12,2.32,26.0,0.033
2013-11-13,2.49,26.4,0.044
2013-11-14,2.35,26.6,0.044
2013-11-15,2.24,26.5,0.042
2013-11-16,2.12,26.5,0.04
2013-11-17,1.73,26.0,0.037
2013-11-18,2.13,27.2,0.043
2013-11-19,1.79,33.0,0.088
2013-11-20,1.29,30.0,0.081
2013-11-21,1.42,26.0,0.057
2013-11-22,1.58,22.4,0.05
2013-11-23,1.55,21.7,0.045
2013-11-24,1.67,22.7,0.042
2013-11-25,1.61,23.5,0.041
2013-11-26,1.65,24.3,0.04
2013-11-27,1.55,25.0,0.04
2013-11-28,1.48,24.8,0.039
2013-11-29,1.54,24.6,0.039
2013-11-30,1.59,24.3,0.038
2013-12-01,1.68,24.1,0.037
2013-12-02,1.49,23.7,0.036
2013-12-03,1.43,21.7,0.035
2013-12-04,1.29,19.7,0.033
2013-12-05,1.41,17.7,0.031
2013-12-06,1.15,15.6,0.029
2013-12-07,1.32,13.6,0.028
2013-12-08,1.35,11.6,0.026
2013-12-09,1.66,12.0,0.027
2013-12-10,1.47,12.7,0.027
2013-12-11,1.3,13.5,0.027
2013-12-12,1.39,14.2,0.027
2013-12-13,1.48,15.2,0.029
2013-12-14,1.54,17.9,0.03
2013-12-15,1.55,18.7,0.032
2013-12-16,1.59,19.3,0.033
2013-12-17,1.65,20.1,0.035
2013-12-18,1.68,20.4,0.035
2013-12-19,1.37,20.7,0.033
2013-12-20,1.61,18.8,0.031
2013-12-21,1.74,15.2,0.029
2013-12-22,1.76,15.2,0.029
2013-12-23,1.85,15.4,0.029
2013-12-24,1.88,15.5,0.029
2013-12-25,1.84,15.6,0.028
2013-12-26,1.91,15.8,0.028
2013-12-27,1.93,15.9,0.028
2013-12-28,1.77,16.1,0.028
2013-12-29,1.79,16.2,0.027
2013-12-30,2.04,16.2,0.027
2013-12-31,2.0,15.0,0.027
2014-01-01,1.99,13.8,0.026
2014-01-02,2.02,13.3,0.026
2014-01-03,2.05,13.7,0.025
2014-01-04,1.89,12.9,0.024
2014-01-05,1.6,11.8,0.022
2014-01-06,1.85,11.5,0.021
2014-01-07,1.99,11.8,0.019
2014-01-08,1.95,12.1,0.02
2014-01-09,1.91,12.5,0.021
2014-01-10,1.84,12.8,0.022
2014-01-11,1.86,13.2,0.023
2014-01-12,1.88,13.5,0.024
2014-01-13,1.81,13.9,0.025
2014-01-14,1.85,14.2,0.025
2014-01-15,1.85,14.6,0.026
2014-01-16,1.8,14.3,0.026
2014-01-17,1.79,13.9,0.025
2014-01-18,1.68,13.5,0.025
2014-01-19,1.73,13.0,0.025
2014-01-20,1.5,12.5,0.025
2014-01-21,1.65,12.1,0.024
2014-01-22,1.67,12.3,0.025
2014-01-23,1.52,12.6,0.026
2014-01-24,1.44,12.7,0.027
2014-01-25,1.39,12.8,0.026
2014-01-26,1.39,13.0,0.026
2014-01-27,1.3,13.1,0.026
2014-01-28,1.21,12.9,0.025
2014-01-29,1.57,13.1,0.024
2014-01-30,1.38,12.2,0.023
2014-01-31,1.38,11.2,0.021
2014-02-01,1.32,11.4,0.022
2014-02-02,1.37,12.3,0.023
2014-02-03,1.34,12.5,0.023
2014-02-04,1.24,11.9,0.024
2014-02-05,1.21,11.7,0.024
2014-02-06,1.23,11.6,0.031
2014-02-07,1.24,11.5,0.038
2014-02-08,1.25,11.4,0.046
2014-02-09,1.24,11.3,0.055
2014-02-10,1.26,12.0,0.057
2014-02-11,1.27,13.8,0.059
2014-02-12,1.3,14.3,0.061
2014-02-13,1.32,14.2,0.063
2014-02-14,1.31,14.1,0.065
2014-02-15,1.3,14.0,0.067
2014-02-16,1.31,14.0,0.06
2014-02-17,1.33,13.9,0.051
2014-02-18,1.31,13.9,0.043
2014-02-19,1.33,13.9,0.043
2014-02-20,1.27,13.8,0.044
2014-02-21,1.33,13.4,0.044
2014-02-22,1.25,13.1,0.045
2014-02-23,1.14,12.8,0.046
2014-02-24,1.09,12.5,0.046
2014-02-25,1.16,12.5,0.047
2014-02-26,1.16,12.5,0.069
2014-02-27,1.24,12.6,0.047
2014-02-28,1.12,12.7,0.04
2014-03-01,0.946,12.7,0.034
2014-03-02,1.15,13.5,0.029
2014-03-03,1.2,14.4,0.033
2014-03-04,1.21,15.1,0.042
2014-03-05,1.22,15.3,0.05
2014-03-06,1.22,15.5,0.059
2014-03-07,1.26,15.7,0.069
2014-03-08,1.32,15.9,0.07
2014-03-09,1.61,20.3,0.072
2014-03-10,1.96,19.4,0.073
2014-03-11,1.86,17.5,0.075
2014-03-12,1.96,17.1,0.077
2014-03-13,2.03,17.4,0.078
2014-03-14,1.91,17.3,0.07
2014-03-15,1.82,17.8,0.063
2014-03-16,1.84,18.3,0.054
2014-03-17,2.03,18.3,0.046
2014-03-18,1.82,17.9,0.037
2014-03-19,1.74,17.7,0.036
2014-03-20,1.68,17.9,0.034
2014-03-21,1.54,17.5,0.033
2014-03-22,1.42,16.0,0.038
2014-03-23,1.47,16.9,0.058
2014-03-24,1.49,16.5,0.08
2014-03-25,1.52,16.5,0.104
2014-03-26,1.54,17.9,0.129
2014-03-27,1.48,17.8,0.099
2014-03-28,1.46,17.6,0.119
2014-03-29,1.48,19.8,0.139
2014-03-30,1.49,21.1,0.162
2014-03-31,1.46,20.4,0.185
2014-04-01,1.44,19.7,0.209
2014-04-02,1.46,19.8,0.233
2014-04-03,1.47,19.9,0.257
2014-04-04,1.52,20.9,0.282
2014-04-05,1.61,21.7,0.307
2014-04-06,1.71,22.7,0.333
2014-04-07,1.9,24.4,0.454
2014-04-08,2.64,28.9,0.574
2014-04-09,5.53,41.0,0.436
2014-04-10,5.23,41.4,0.311
2014-04-11,5.22,41.2,0.246
2014-04-12,5.07,40.8,0.172
2014-04-13,4.24,37.3,0.141
2014-04-14,4.16,35.4,0.135
2014-04-15,4.27,35.7,0.14
2014-04-16,4.1,35.6,0.13
2014-04-17,3.91,36.4,0.132
2014-04-18,4.1,40.5,0.157
2014-04-19,4.17,40.9,0.155
2014-04-20,4.53,41.6,0.159
2014-04-21,5.24,42.8,0.172
2014-04-22,6.27,45.7,0.202
2014-04-23,6.54,47.1,0.188
2014-04-24,6.34,47.0,0.169
2014-04-25,6.57,46.8,0.16
2014-04-26,6.89,48.1,0.159
2014-04-27,6.02,47.5,0.15
2014-04-28,5.57,45.8,0.14
2014-04-29,5.71,44.5,0.14
2014-04-30,7.35,45.8,0.173
2014-05-01,11.6,53.6,0.363
2014-05-02,14.8,78.7,0.659
2014-05-03,12.8,101.0,0.598
2014-05-04,11.0,92.7,0.392
2014-05-05,10.6,84.5,0.324
2014-05-06,10.6,81.5,0.346
2014-05-07,9.57,76.0,0.273
2014-05-08,9.9,70.6,0.254
2014-05-09,10.9,70.7,0.295
2014-05-10,11.3,73.2,0.313
2014-05-11,10.6,73.6,0.265
2014-05-12,10.5,70.7,0.232
2014-05-13,12.0,71.7,0.271
2014-05-14,14.6,79.2,0.383
2014-05-15,19.0,98.0,0.624
2014-05-16,22.0,133.0,0.636
2014-05-17,23.6,159.0,0.63
2014-05-18,26.8,180.0,0.634
2014-05-19,27.1,190.0,0.614
2014-05-20,27.8,191.0,0.619
2014-05-21,28.6,207.0,0.647
2014-05-22,31.7,242.0,0.701
2014-05-23,36.4,295.0,0.903
2014-05-24,39.9,346.0,0.814
2014-05-25,37.8,346.0,0.702
2014-05-26,34.1,320.0,0.679
2014-05-27,31.2,293.0,0.675
2014-05-28,28.8,268.0,0.655
2014-05-29,27.5,260.0,0.625
2014-05-30,24.3,230.0,0.601
2014-05-31,22.6,215.0,0.587
2014-06-01,21.9,213.0,0.603
2014-06-02,21.8,227.0,0.623
2014-06-03,21.9,248.0,0.63
2014-06-04,21.6,261.0,0.624
2014-06-05,21.7,268.0,0.619
2014-06-06,20.1,251.0,0.562
2014-06-07,18.3,227.0,0.452
2014-06-08,16.9,203.0,0.406
2014-06-09,16.6,198.0,0.456
2014-06-10,16.5,208.0,0.463
2014-06-11,15.6,194.0,0.406
2014-06-12,14.5,179.0,0.372
2014-06-13,14.5,178.0,0.395
2014-06-14,14.9,183.0,0.371
2014-06-15,13.9,180.0,0.344
2014-06-16,13.2,173.0,0.318
2014-06-17,23.8,187.0,0.535
2014-06-18,58.2,263.0,0.654
2014-06-19,45.0,248.0,0.543
2014-06-20,38.2,238.0,0.523
2014-06-21,32.8,231.0,0.426
2014-06-22,28.2,216.0,0.342
2014-06-23,24.9,195.0,0.29
2014-06-24,23.3,181.0,0.257
2014-06-25,21.8,179.0,0.232
2014-06-26,20.2,176.0,0.21
2014-06-27,18.5,165.0,0.188
2014-06-28,16.8,149.0,0.174
2014-06-29,15.6,141.0,0.16
2014-06-30,14.6,136.0,0.145
2014-07-01,13.7,127.0,0.131
2014-07-02,13.2,123.0,0.121
2014-07-03,13.0,122.0,0.115
2014-07-04,12.8,121.0,0.108
2014-07-05,12.3,117.0,0.097
2014-07-06,11.8,111.0,0.089
2014-07-07,11.5,106.0,0.084
2014-07-08,11.0,98.5,0.078
2014-07-09,10.4,93.3,0.072
2014-07-10,9.94,89.8,0.068
2014-07-11,9.55,85.3,0.064
2014-07-12,9.16,80.1,0.059
2014-07-13,8.69,75.2,0.055
2014-07-14,8.41,71.6,0.053
2014-07-15,8.4,70.0,0.055
2014-07-16,8.23,70.3,0.052
2014-07-17,7.78,68.0,0.048
2014-07-18,7.43,66.0,0.045
2014-07-19,7.13,63.0,0.045
2014-07-20,6.77,60.1,0.043
2014-07-21,6.52,58.0,0.042
